state,county,candidate,party,total_votes,percent_dem,percent_rep
Texas,Liberty County,Joe Biden,DEM,5785,,
Texas,Limestone County,Donald Trump,REP,6789,0.754165741,0.245834259
Texas,Limestone County,Joe Biden,DEM,2213,,
Texas,Lipscomb County,Donald Trump,REP,1205,0.901946108,0.098053892
Texas,Lipscomb County,Joe Biden,DEM,131,,
Texas,Live Oak County,Donald Trump,REP,4199,0.836787565,0.163212435
Texas,Live Oak County,Joe Biden,DEM,819,,
Texas,Llano County,Donald Trump,REP,10079,0.803491709,0.196508291
Texas,Llano County,Joe Biden,DEM,2465,,
Texas,Loving County,Donald Trump,REP,60,0.9375,0.0625
Texas,Loving County,Joe Biden,DEM,4,,
Texas,Lubbock County,Donald Trump,REP,78861,0.66337758,0.33662242
Texas,Lubbock County,Joe Biden,DEM,40017,,
Texas,Lynn County,Donald Trump,REP,1853,0.812362999,0.187637001
Texas,Lynn County,Joe Biden,DEM,428,,
Texas,McCulloch County,Donald Trump,REP,2904,0.855627578,0.144372422
Texas,McCulloch County,Joe Biden,DEM,490,,
Texas,McLennan County,Donald Trump,REP,59543,0.618750714,0.381249286
Texas,McLennan County,Joe Biden,DEM,36688,,
Texas,McMullen County,Donald Trump,REP,460,0.89668616,0.10331384
Texas,McMullen County,Joe Biden,DEM,53,,
Texas,Madison County,Donald Trump,REP,4169,0.793037854,0.206962146
Texas,Madison County,Joe Biden,DEM,1088,,
Texas,Marion County,Donald Trump,REP,3470,0.721563735,0.278436265
Texas,Marion County,Joe Biden,DEM,1339,,
Texas,Martin County,Donald Trump,REP,1857,0.865734266,0.134265734
Texas,Martin County,Joe Biden,DEM,288,,
Texas,Mason County,Donald Trump,REP,1991,0.813316993,0.186683007
Texas,Mason County,Joe Biden,DEM,457,,
Texas,Matagorda County,Donald Trump,REP,9845,0.725069966,0.274930034
Texas,Matagorda County,Joe Biden,DEM,3733,,
Texas,Maverick County,Joe Biden,DEM,8332,0.547689476,0.452310524
Texas,Maverick County,Donald Trump,REP,6881,,
Texas,Medina County,Donald Trump,REP,15642,0.69783627,0.30216373
Texas,Medina County,Joe Biden,DEM,6773,,
Texas,Menard County,Donald Trump,REP,823,0.806862745,0.193137255
Texas,Menard County,Joe Biden,DEM,197,,
Texas,Midland County,Donald Trump,REP,45624,0.787258641,0.212741359
Texas,Midland County,Joe Biden,DEM,12329,,
Texas,Milam County,Donald Trump,REP,7984,0.761832061,0.238167939
Texas,Milam County,Joe Biden,DEM,2496,,
Texas,Mills County,Donald Trump,REP,2217,0.89107717,0.10892283
Texas,Mills County,Joe Biden,DEM,271,,
Texas,Mitchell County,Donald Trump,REP,2170,0.84534476,0.15465524
Texas,Mitchell County,Joe Biden,DEM,397,,
Texas,Montague County,Donald Trump,REP,8615,0.887046952,0.112953048
Texas,Montague County,Joe Biden,DEM,1097,,
Texas,Montgomery County,Donald Trump,REP,193382,0.72222409,0.27777591
Texas,Montgomery County,Joe Biden,DEM,74377,,
Texas,Moore County,Donald Trump,REP,4359,0.804095185,0.195904815
Texas,Moore County,Joe Biden,DEM,1062,,
Texas,Morris County,Donald Trump,REP,3872,0.698790832,0.301209168
Texas,Morris County,Joe Biden,DEM,1669,,
Texas,Motley County,Donald Trump,REP,604,0.929230769,0.070769231
Texas,Motley County,Joe Biden,DEM,46,,
Texas,Nacogdoches County,Donald Trump,REP,17378,0.658806581,0.341193419
Texas,Nacogdoches County,Joe Biden,DEM,9000,,
Texas,Navarro County,Donald Trump,REP,13800,0.730120099,0.269879901
Texas,Navarro County,Joe Biden,DEM,5101,,
Texas,Newton County,Donald Trump,REP,4882,0.806275805,0.193724195
Texas,Newton County,Joe Biden,DEM,1173,,
Texas,Nolan County,Donald Trump,REP,4131,0.780464765,0.219535235
Texas,Nolan County,Joe Biden,DEM,1162,,
Texas,Nueces County,Donald Trump,REP,64617,0.514704242,0.485295758
Texas,Nueces County,Joe Biden,DEM,60925,,
Texas,Ochiltree County,Donald Trump,REP,2812,0.903018626,0.096981374
Texas,Ochiltree County,Joe Biden,DEM,302,,
Texas,Oldham County,Donald Trump,REP,917,0.918837675,0.081162325
Texas,Oldham County,Joe Biden,DEM,81,,
Texas,Orange County,Donald Trump,REP,29186,0.821146217,0.178853783
Texas,Orange County,Joe Biden,DEM,6357,,
Texas,Palo Pinto County,Donald Trump,REP,10179,0.823743627,0.176256373
Texas,Palo Pinto County,Joe Biden,DEM,2178,,
Texas,Panola County,Donald Trump,REP,9326,0.819291927,0.180708073
Texas,Panola County,Joe Biden,DEM,2057,,
Texas,Parker County,Donald Trump,REP,62045,0.826583358,0.173416642
Texas,Parker County,Joe Biden,DEM,13017,,
Texas,Parmer County,Donald Trump,REP,2135,0.813953488,0.186046512
Texas,Parmer County,Joe Biden,DEM,488,,
Texas,Pecos County,Donald Trump,REP,3215,0.699369154,0.300630846
Texas,Pecos County,Joe Biden,DEM,1382,,
Texas,Polk County,Donald Trump,REP,18573,0.775166945,0.224833055
Texas,Polk County,Joe Biden,DEM,5387,,
Texas,Potter County,Donald Trump,REP,22820,0.696985431,0.303014569
Texas,Potter County,Joe Biden,DEM,9921,,
Texas,Presidio County,Joe Biden,DEM,1463,0.669871795,0.330128205
Texas,Presidio County,Donald Trump,REP,721,,
Texas,Rains County,Donald Trump,REP,5155,0.859596465,0.140403535
Texas,Rains County,Joe Biden,DEM,842,,
Texas,Randall County,Donald Trump,REP,50796,0.798704362,0.201295638
Texas,Randall County,Joe Biden,DEM,12802,,
Texas,Reagan County,Donald Trump,REP,942,0.845601436,0.154398564
Texas,Reagan County,Joe Biden,DEM,172,,
Texas,Real County,Donald Trump,REP,1643,0.836984208,0.163015792
Texas,Real County,Joe Biden,DEM,320,,
Texas,Red River County,Donald Trump,REP,4517,0.783793163,0.216206837
Texas,Red River County,Joe Biden,DEM,1246,,
Texas,Reeves County,Donald Trump,REP,2254,0.61770348,0.38229652
Texas,Reeves County,Joe Biden,DEM,1395,,
Texas,Refugio County,Donald Trump,REP,2210,0.666063894,0.333936106
Texas,Refugio County,Joe Biden,DEM,1108,,
Texas,Roberts County,Donald Trump,REP,529,0.968864469,0.031135531
Texas,Roberts County,Joe Biden,DEM,17,,
Texas,Robertson County,Donald Trump,REP,5646,0.703990025,0.296009975
Texas,Robertson County,Joe Biden,DEM,2374,,
Texas,Rockwall County,Donald Trump,REP,36726,0.691143814,0.308856186
Texas,Rockwall County,Joe Biden,DEM,16412,,
Texas,Runnels County,Donald Trump,REP,3807,0.873365451,0.126634549
Texas,Runnels County,Joe Biden,DEM,552,,
Texas,Rusk County,Donald Trump,REP,16534,0.781269196,0.218730804
Texas,Rusk County,Joe Biden,DEM,4629,,
Texas,Sabine County,Donald Trump,REP,4784,0.877315239,0.122684761
Texas,Sabine County,Joe Biden,DEM,669,,
Texas,San Augustine County,Donald Trump,REP,3007,0.754201154,0.245798846
Texas,San Augustine County,Joe Biden,DEM,980,,
Texas,San Jacinto County,Donald Trump,REP,10161,0.813010082,0.186989918
Texas,San Jacinto County,Joe Biden,DEM,2337,,
Texas,San Patricio County,Donald Trump,REP,16516,0.647584693,0.352415307
Texas,San Patricio County,Joe Biden,DEM,8988,,
Texas,San Saba County,Donald Trump,REP,2308,0.889402697,0.110597303
Texas,San Saba County,Joe Biden,DEM,287,,
Texas,Schleicher County,Donald Trump,REP,940,0.816681147,0.183318853
Texas,Schleicher County,Joe Biden,DEM,211,,
Texas,Scurry County,Donald Trump,REP,4983,0.858989829,0.141010171
Texas,Scurry County,Joe Biden,DEM,818,,
Texas,Shackelford County,Donald Trump,REP,1484,0.919454771,0.080545229
Texas,Shackelford County,Joe Biden,DEM,130,,
Texas,Shelby County,Donald Trump,REP,7975,0.794085433,0.205914567
Texas,Shelby County,Joe Biden,DEM,2068,,
Texas,Sherman County,Donald Trump,REP,886,0.906857728,0.093142272
Texas,Sherman County,Joe Biden,DEM,91,,
Texas,Smith County,Donald Trump,REP,69080,0.699934141,0.300065859
Texas,Smith County,Joe Biden,DEM,29615,,
Texas,Somervell County,Donald Trump,REP,4105,0.842396881,0.157603119
Texas,Somervell County,Joe Biden,DEM,768,,
Texas,Starr County,Joe Biden,DEM,9123,0.525215889,0.474784111
Texas,Starr County,Donald Trump,REP,8247,,
Texas,Stephens County,Donald Trump,REP,3385,0.895029085,0.104970915
Texas,Stephens County,Joe Biden,DEM,397,,
Texas,Sterling County,Donald Trump,REP,584,0.919685039,0.080314961
Texas,Sterling County,Joe Biden,DEM,51,,
Texas,Stonewall County,Donald Trump,REP,615,0.841313269,0.158686731
Texas,Stonewall County,Joe Biden,DEM,116,,
Texas,Sutton County,Donald Trump,REP,1222,0.791450777,0.208549223
Texas,Sutton County,Joe Biden,DEM,322,,
Texas,Swisher County,Donald Trump,REP,1845,0.794231597,0.205768403
Texas,Swisher County,Joe Biden,DEM,478,,
Texas,Tarrant County,Joe Biden,DEM,411567,0.501111641,0.498888359
Texas,Tarrant County,Donald Trump,REP,409741,,
Texas,Taylor County,Donald Trump,REP,39547,0.730525538,0.269474462
Texas,Taylor County,Joe Biden,DEM,14588,,
Texas,Terrell County,Donald Trump,REP,334,0.737306843,0.262693157
Texas,Terrell County,Joe Biden,DEM,119,,
Texas,Terry County,Donald Trump,REP,2812,0.787895769,0.212104231
Texas,Terry County,Joe Biden,DEM,757,,
Texas,Throckmorton County,Donald Trump,REP,806,0.907657658,0.092342342
Texas,Throckmorton County,Joe Biden,DEM,82,,
Texas,Titus County,Donald Trump,REP,7570,0.726069442,0.273930558
Texas,Titus County,Joe Biden,DEM,2856,,
Texas,Tom Green County,Donald Trump,REP,32313,0.725287305,0.274712695
Texas,Tom Green County,Joe Biden,DEM,12239,,
Texas,Travis County,Joe Biden,DEM,435860,0.729842916,0.270157084
Texas,Travis County,Donald Trump,REP,161337,,
Texas,Trinity County,Donald Trump,REP,5579,0.80831643,0.19168357
Texas,Trinity County,Joe Biden,DEM,1323,,
Texas,Tyler County,Donald Trump,REP,8194,0.853808482,0.146191518
Texas,Tyler County,Joe Biden,DEM,1403,,
Texas,Upshur County,Donald Trump,REP,15809,0.846034464,0.153965536
Texas,Upshur County,Joe Biden,DEM,2877,,
Texas,Upton County,Donald Trump,REP,1178,0.87388724,0.12611276
Texas,Upton County,Joe Biden,DEM,170,,
Texas,Uvalde County,Donald Trump,REP,6174,0.60251781,0.39748219
Texas,Uvalde County,Joe Biden,DEM,4073,,
Texas,Val Verde County,Donald Trump,REP,8284,0.550249087,0.449750913
Texas,Val Verde County,Joe Biden,DEM,6771,,
Texas,Van Zandt County,Donald Trump,REP,22270,0.86364694,0.13635306
Texas,Van Zandt County,Joe Biden,DEM,3516,,
Texas,Victoria County,Donald Trump,REP,23358,0.692335052,0.307664948
Texas,Victoria County,Joe Biden,DEM,10380,,
Texas,Walker County,Donald Trump,REP,15375,0.661034438,0.338965562
Texas,Walker County,Joe Biden,DEM,7884,,
Texas,Waller County,Donald Trump,REP,14260,0.635161017,0.364838983
Texas,Waller County,Joe Biden,DEM,8191,,
Texas,Ward County,Donald Trump,REP,3241,0.809238452,0.190761548
Texas,Ward County,Joe Biden,DEM,764,,
Texas,Washington County,Donald Trump,REP,12959,0.752555168,0.247444832
Texas,Washington County,Joe Biden,DEM,4261,,
Texas,Webb County,Joe Biden,DEM,41820,0.617561062,0.382438938
Texas,Webb County,Donald Trump,REP,25898,,
Texas,Wharton County,Donald Trump,REP,11926,0.717569194,0.282430806
Texas,Wharton County,Joe Biden,DEM,4694,,
Texas,Wheeler County,Donald Trump,REP,2159,0.92780404,0.07219596
Texas,Wheeler County,Joe Biden,DEM,168,,
Texas,Wichita County,Donald Trump,REP,32069,0.709020562,0.290979438
Texas,Wichita County,Joe Biden,DEM,13161,,
Texas,Wilbarger County,Donald Trump,REP,3524,0.786607143,0.213392857
Texas,Wilbarger County,Joe Biden,DEM,956,,
Texas,Willacy County,Joe Biden,DEM,3108,0.560100919,0.439899081
Texas,Willacy County,Donald Trump,REP,2441,,
Texas,Williamson County,Joe Biden,DEM,143795,0.507170469,0.492829531
Texas,Williamson County,Donald Trump,REP,139729,,
Texas,Wilson County,Donald Trump,REP,18463,0.744085761,0.255914239
Texas,Wilson County,Joe Biden,DEM,6350,,
Texas,Winkler County,Donald Trump,REP,1753,0.830412127,0.169587873
Texas,Winkler County,Joe Biden,DEM,358,,
Texas,Wise County,Donald Trump,REP,27032,0.844618028,0.155381972
Texas,Wise County,Joe Biden,DEM,4973,,
Texas,Wood County,Donald Trump,REP,19049,0.84444543,0.15555457
Texas,Wood County,Joe Biden,DEM,3509,,
Texas,Yoakum County,Donald Trump,REP,2174,0.838087895,0.161912105
Texas,Yoakum County,Joe Biden,DEM,420,,
Texas,Young County,Donald Trump,REP,7110,0.873035363,0.126964637
Texas,Young County,Joe Biden,DEM,1034,,
Texas,Zapata County,Donald Trump,REP,2033,0.52682042,0.47317958
Texas,Zapata County,Joe Biden,DEM,1826,,
Texas,Zavala County,Joe Biden,DEM,2864,0.657785944,0.342214056
Texas,Zavala County,Donald Trump,REP,1490,,
Utah,Beaver County,Donald Trump,REP,2695,0.883027523,0.116972477
Utah,Beaver County,Joe Biden,DEM,357,,
Utah,Box Elder County,Donald Trump,REP,21548,0.82810038,0.17189962
Utah,Box Elder County,Joe Biden,DEM,4473,,
Utah,Cache County,Donald Trump,REP,38032,0.695512234,0.304487766
Utah,Cache County,Joe Biden,DEM,16650,,
Utah,Carbon County,Donald Trump,REP,6693,0.736708861,0.263291139
Utah,Carbon County,Joe Biden,DEM,2392,,
Utah,Daggett County,Donald Trump,REP,496,0.817133443,0.182866557
Utah,Daggett County,Joe Biden,DEM,111,,
Utah,Davis County,Donald Trump,REP,104135,0.644615156,0.355384844
Utah,Davis County,Joe Biden,DEM,57411,,
Utah,Duchesne County,Donald Trump,REP,7513,0.899114409,0.100885591
Utah,Duchesne County,Joe Biden,DEM,843,,
Utah,Emery County,Donald Trump,REP,4207,0.880309688,0.119690312
Utah,Emery County,Joe Biden,DEM,572,,
Utah,Garfield County,Donald Trump,REP,2158,0.807634731,0.192365269
Utah,Garfield County,Joe Biden,DEM,514,,
Utah,Grand County,Joe Biden,DEM,2806,0.555203799,0.444796201
Utah,Grand County,Donald Trump,REP,2248,,
Utah,Iron County,Donald Trump,REP,18989,0.795150957,0.204849043
Utah,Iron County,Joe Biden,DEM,4892,,
Utah,Juab County,Donald Trump,REP,5087,0.887473831,0.112526169
Utah,Juab County,Joe Biden,DEM,645,,
Utah,Kane County,Donald Trump,REP,2998,0.734623867,0.265376133
Utah,Kane County,Joe Biden,DEM,1083,,
Utah,Millard County,Donald Trump,REP,5404,0.896483079,0.103516921
Utah,Millard County,Joe Biden,DEM,624,,
Utah,Morgan County,Donald Trump,REP,5181,0.826711345,0.173288655
Utah,Morgan County,Joe Biden,DEM,1086,,
Utah,Piute County,Donald Trump,REP,773,0.899883586,0.100116414
Utah,Piute County,Joe Biden,DEM,86,,
Utah,Rich County,Donald Trump,REP,1157,0.865370232,0.134629768
Utah,Rich County,Joe Biden,DEM,180,,
Utah,Salt Lake County,Joe Biden,DEM,289906,0.557425781,0.442574219
Utah,Salt Lake County,Donald Trump,REP,230174,,
Utah,San Juan County,Donald Trump,REP,3535,0.531738869,0.468261131
Utah,San Juan County,Joe Biden,DEM,3113,,
Utah,Sanpete County,Donald Trump,REP,10459,0.853586877,0.146413123
Utah,Sanpete County,Joe Biden,DEM,1794,,
Utah,Sevier County,Donald Trump,REP,9052,0.893054459,0.106945541
Utah,Sevier County,Joe Biden,DEM,1084,,
Utah,Summit County,Joe Biden,DEM,15244,0.597897709,0.402102291
Utah,Summit County,Donald Trump,REP,10252,,
Utah,Tooele County,Donald Trump,REP,21014,0.70147211,0.29852789
Utah,Tooele County,Joe Biden,DEM,8943,,
Utah,Uintah County,Donald Trump,REP,13261,0.888568748,0.111431252
Utah,Uintah County,Joe Biden,DEM,1663,,
Utah,Utah County,Donald Trump,REP,192812,0.717186483,0.282813517
Utah,Utah County,Joe Biden,DEM,76033,,
Utah,Wasatch County,Donald Trump,REP,10795,0.635673066,0.364326934
Utah,Wasatch County,Joe Biden,DEM,6187,,
Utah,Washington County,Donald Trump,REP,67294,0.766237019,0.233762981
Utah,Washington County,Joe Biden,DEM,20530,,
Utah,Wayne County,Donald Trump,REP,1229,0.771016311,0.228983689
Utah,Wayne County,Joe Biden,DEM,365,,
Utah,Weber County,Donald Trump,REP,65949,0.618403286,0.381596714
Utah,Weber County,Joe Biden,DEM,40695,,
Vermont,Jamaica,Joe Biden,DEM,406,0.731531532,0.268468468
Vermont,Jamaica,Donald Trump,REP,149,,
Vermont,Jay,Joe Biden,DEM,144,0.508833922,0.491166078
Vermont,Jay,Donald Trump,REP,139,,
Vermont,Jericho,Joe Biden,DEM,2657,0.745929253,0.254070747
Vermont,Jericho,Donald Trump,REP,905,,
Vermont,Johnson,Joe Biden,DEM,994,0.653088042,0.346911958
Vermont,Johnson,Donald Trump,REP,528,,
Vermont,Kirby,Joe Biden,DEM,190,0.595611285,0.404388715
Vermont,Kirby,Donald Trump,REP,129,,
Vermont,Landgrove,Joe Biden,DEM,114,0.863636364,0.136363636
Vermont,Landgrove,Donald Trump,REP,18,,
Vermont,Leicester,Joe Biden,DEM,296,0.562737643,0.437262357
Vermont,Leicester,Donald Trump,REP,230,,
Vermont,Lemington,Joe Biden,DEM,25,0.520833333,0.479166667
Vermont,Lemington,Donald Trump,REP,23,,
Vermont,Lincoln,Joe Biden,DEM,723,0.774089936,0.225910064
Vermont,Lincoln,Donald Trump,REP,211,,
Vermont,Londonderry,Joe Biden,DEM,744,0.681943171,0.318056829
Vermont,Londonderry,Donald Trump,REP,347,,
Vermont,Barnet,Joe Biden,DEM,624,0.588124411,0.411875589
Vermont,Barnet,Donald Trump,REP,437,,
Vermont,Lowell,Donald Trump,REP,273,0.575949367,0.424050633
Vermont,Lowell,Joe Biden,DEM,201,,
Vermont,Ludlow,Joe Biden,DEM,718,0.602854744,0.397145256
Vermont,Ludlow,Donald Trump,REP,473,,
Vermont,Lunenburg,Donald Trump,REP,366,0.600985222,0.399014778
Vermont,Lunenburg,Joe Biden,DEM,243,,
Vermont,Lyndon,Joe Biden,DEM,1207,0.515151515,0.484848485
Vermont,Lyndon,Donald Trump,REP,1136,,
Vermont,Maidstone,Donald Trump,REP,74,0.524822695,0.475177305
Vermont,Maidstone,Joe Biden,DEM,67,,
Vermont,Manchester,Joe Biden,DEM,1985,0.730585204,0.269414796
Vermont,Manchester,Donald Trump,REP,732,,
Vermont,Marlboro,Joe Biden,DEM,528,0.848874598,0.151125402
Vermont,Marlboro,Donald Trump,REP,94,,
Vermont,Marshfield,Joe Biden,DEM,586,0.635574837,0.364425163
Vermont,Marshfield,Donald Trump,REP,336,,
Vermont,Mendon,Joe Biden,DEM,445,0.58629776,0.41370224
Vermont,Mendon,Donald Trump,REP,314,,
Vermont,Middlebury,Joe Biden,DEM,3479,0.826169556,0.173830444
Vermont,Middlebury,Donald Trump,REP,732,,
Vermont,Barre,Joe Biden,DEM,2380,0.64709081,0.35290919
Vermont,Barre,Donald Trump,REP,1298,,
Vermont,Middlesex,Joe Biden,DEM,977,0.808774834,0.191225166
Vermont,Middlesex,Donald Trump,REP,231,,
Vermont,Middletown Springs,Joe Biden,DEM,308,0.577861163,0.422138837
Vermont,Middletown Springs,Donald Trump,REP,225,,
Vermont,Milton,Joe Biden,DEM,3344,0.561450638,0.438549362
Vermont,Milton,Donald Trump,REP,2612,,
Vermont,Monkton,Joe Biden,DEM,960,0.708487085,0.291512915
Vermont,Monkton,Donald Trump,REP,395,,
Vermont,Montgomery,Joe Biden,DEM,449,0.617606602,0.382393398
Vermont,Montgomery,Donald Trump,REP,278,,
Vermont,Montpelier,Joe Biden,DEM,4576,0.907216495,0.092783505
Vermont,Montpelier,Donald Trump,REP,468,,
Vermont,Moretown,Joe Biden,DEM,926,0.80591819,0.19408181
Vermont,Moretown,Donald Trump,REP,223,,
Vermont,Morgan,Donald Trump,REP,218,0.558974359,0.441025641
Vermont,Morgan,Joe Biden,DEM,172,,
Vermont,Morristown,Joe Biden,DEM,2256,0.730333441,0.269666559
Vermont,Morristown,Donald Trump,REP,833,,
Vermont,Mount Holly,Joe Biden,DEM,452,0.546553809,0.453446191
Vermont,Mount Holly,Donald Trump,REP,375,,
Vermont,Barre Town,Joe Biden,DEM,2512,0.545494028,0.454505972
Vermont,Barre Town,Donald Trump,REP,2093,,
Vermont,Mount Tabor,Donald Trump,REP,56,0.504504505,0.495495495
Vermont,Mount Tabor,Joe Biden,DEM,55,,
Vermont,Newark,Joe Biden,DEM,169,0.515243902,0.484756098
Vermont,Newark,Donald Trump,REP,159,,
Vermont,Newbury,Joe Biden,DEM,682,0.581911263,0.418088737
Vermont,Newbury,Donald Trump,REP,490,,
Vermont,Newfane,Joe Biden,DEM,842,0.76337262,0.23662738
Vermont,Newfane,Donald Trump,REP,261,,
Vermont,New Haven,Joe Biden,DEM,732,0.64893617,0.35106383
Vermont,New Haven,Donald Trump,REP,396,,
Vermont,Newport,Joe Biden,DEM,1033,0.577094972,0.422905028
Vermont,Newport,Donald Trump,REP,757,,
Vermont,Newport Town,Donald Trump,REP,415,0.548941799,0.451058201
Vermont,Newport Town,Joe Biden,DEM,341,,
Vermont,Northfield,Joe Biden,DEM,1508,0.643070362,0.356929638
Vermont,Northfield,Donald Trump,REP,837,,
Vermont,North Hero,Joe Biden,DEM,430,0.632352941,0.367647059
Vermont,North Hero,Donald Trump,REP,250,,
Vermont,Norton,Donald Trump,REP,62,0.58490566,0.41509434
Vermont,Norton,Joe Biden,DEM,44,,
Vermont,Barton,Joe Biden,DEM,687,0.546539379,0.453460621
Vermont,Barton,Donald Trump,REP,570,,
Vermont,Norwich,Joe Biden,DEM,2316,0.916501781,0.083498219
Vermont,Norwich,Donald Trump,REP,211,,
Vermont,Orange,Donald Trump,REP,324,0.553846154,0.446153846
Vermont,Orange,Joe Biden,DEM,261,,
Vermont,Orwell,Joe Biden,DEM,367,0.511142061,0.488857939
Vermont,Orwell,Donald Trump,REP,351,,
Vermont,Panton,Joe Biden,DEM,271,0.664215686,0.335784314
Vermont,Panton,Donald Trump,REP,137,,
Vermont,Pawlet,Joe Biden,DEM,496,0.573410405,0.426589595
Vermont,Pawlet,Donald Trump,REP,369,,
Vermont,Peacham,Joe Biden,DEM,357,0.71686747,0.28313253
Vermont,Peacham,Donald Trump,REP,141,,
Vermont,Peru,Joe Biden,DEM,218,0.75432526,0.24567474
Vermont,Peru,Donald Trump,REP,71,,
Vermont,Pittsfield,Joe Biden,DEM,206,0.63190184,0.36809816
Vermont,Pittsfield,Donald Trump,REP,120,,
Vermont,Pittsford,Joe Biden,DEM,896,0.533333333,0.466666667
Vermont,Pittsford,Donald Trump,REP,784,,
Vermont,Plainfield,Joe Biden,DEM,606,0.784974093,0.215025907
Vermont,Plainfield,Donald Trump,REP,166,,
Vermont,Belvidere,Donald Trump,REP,93,0.540697674,0.459302326
Vermont,Belvidere,Joe Biden,DEM,79,,
Vermont,Plymouth,Joe Biden,DEM,251,0.707042254,0.292957746
Vermont,Plymouth,Donald Trump,REP,104,,
Vermont,Pomfret,Joe Biden,DEM,509,0.777099237,0.222900763
Vermont,Pomfret,Donald Trump,REP,146,,
Vermont,Poultney,Joe Biden,DEM,844,0.527829894,0.472170106
Vermont,Poultney,Donald Trump,REP,755,,
Vermont,Pownal,Joe Biden,DEM,892,0.517701683,0.482298317
Vermont,Pownal,Donald Trump,REP,831,,
Vermont,Proctor,Joe Biden,DEM,534,0.576673866,0.423326134
Vermont,Proctor,Donald Trump,REP,392,,
Vermont,Putney,Joe Biden,DEM,1234,0.840027229,0.159972771
Vermont,Putney,Donald Trump,REP,235,,
Vermont,Randolph,Joe Biden,DEM,1685,0.677795656,0.322204344
Vermont,Randolph,Donald Trump,REP,801,,
Vermont,Reading,Joe Biden,DEM,312,0.722222222,0.277777778
Vermont,Reading,Donald Trump,REP,120,,
Vermont,Readsboro,Donald Trump,REP,212,0.510843373,0.489156627
Vermont,Readsboro,Joe Biden,DEM,203,,
Vermont,Richford,Donald Trump,REP,478,0.524122807,0.475877193
Vermont,Richford,Joe Biden,DEM,434,,
Vermont,Bennington,Joe Biden,DEM,4369,0.638555978,0.361444022
Vermont,Bennington,Donald Trump,REP,2473,,
Vermont,Richmond,Joe Biden,DEM,2287,0.799930045,0.200069955
Vermont,Richmond,Donald Trump,REP,572,,
Vermont,Ripton,Joe Biden,DEM,280,0.786516854,0.213483146
Vermont,Ripton,Donald Trump,REP,76,,
Vermont,Rochester,Joe Biden,DEM,526,0.741889986,0.258110014
Vermont,Rochester,Donald Trump,REP,183,,
Vermont,Rockingham,Joe Biden,DEM,1703,0.703428335,0.296571665
Vermont,Rockingham,Donald Trump,REP,718,,
Vermont,Roxbury,Joe Biden,DEM,281,0.677108434,0.322891566
Vermont,Roxbury,Donald Trump,REP,134,,
Vermont,Royalton,Joe Biden,DEM,930,0.654008439,0.345991561
Vermont,Royalton,Donald Trump,REP,492,,
Vermont,Rupert,Joe Biden,DEM,269,0.635933806,0.364066194
Vermont,Rupert,Donald Trump,REP,154,,
Vermont,Rutland,Joe Biden,DEM,4679,0.607268008,0.392731992
Vermont,Rutland,Donald Trump,REP,3026,,
Vermont,Rutland Town,Joe Biden,DEM,1376,0.569772257,0.430227743
Vermont,Rutland Town,Donald Trump,REP,1039,,
Vermont,Ryegate,Joe Biden,DEM,329,0.524720893,0.475279107
Vermont,Ryegate,Donald Trump,REP,298,,
Vermont,Benson,Donald Trump,REP,305,0.541740675,0.458259325
Vermont,Benson,Joe Biden,DEM,258,,
Vermont,St. Albans,Joe Biden,DEM,1982,0.676912568,0.323087432
Vermont,St. Albans,Donald Trump,REP,946,,
Vermont,St. Albans Town,Joe Biden,DEM,2126,0.57724681,0.42275319
Vermont,St. Albans Town,Donald Trump,REP,1557,,
Vermont,St. George,Joe Biden,DEM,310,0.702947846,0.297052154
Vermont,St. George,Donald Trump,REP,131,,
Vermont,St. Johnsbury,Joe Biden,DEM,2034,0.625461255,0.374538745
Vermont,St. Johnsbury,Donald Trump,REP,1218,,
Vermont,Salisbury,Joe Biden,DEM,393,0.603686636,0.396313364
Vermont,Salisbury,Donald Trump,REP,258,,
Vermont,Sandgate,Joe Biden,DEM,147,0.604938272,0.395061728
Vermont,Sandgate,Donald Trump,REP,96,,
Vermont,Searsburg,Donald Trump,REP,36,0.5625,0.4375
Vermont,Searsburg,Joe Biden,DEM,28,,
Vermont,Shaftsbury,Joe Biden,DEM,1346,0.621996303,0.378003697
Vermont,Shaftsbury,Donald Trump,REP,818,,
Vermont,Sharon,Joe Biden,DEM,585,0.677867903,0.322132097
Vermont,Sharon,Donald Trump,REP,278,,
Vermont,Sheffield,Joe Biden,DEM,197,0.547222222,0.452777778
Vermont,Sheffield,Donald Trump,REP,163,,
Vermont,Berkshire,Donald Trump,REP,402,0.586005831,0.413994169
Vermont,Berkshire,Joe Biden,DEM,284,,
Vermont,Shelburne,Joe Biden,DEM,4358,0.8205611,0.1794389
Vermont,Shelburne,Donald Trump,REP,953,,
Vermont,Sheldon,Donald Trump,REP,532,0.550155119,0.449844881
Vermont,Sheldon,Joe Biden,DEM,435,,
Vermont,Killington,Joe Biden,DEM,560,0.687116564,0.312883436
Vermont,Killington,Donald Trump,REP,255,,
Vermont,Shoreham,Joe Biden,DEM,445,0.628531073,0.371468927
Vermont,Shoreham,Donald Trump,REP,263,,
Vermont,Shrewsbury,Joe Biden,DEM,395,0.595776772,0.404223228
Vermont,Shrewsbury,Donald Trump,REP,268,,
Vermont,South Burlington,Joe Biden,DEM,10057,0.815785204,0.184214796
Vermont,South Burlington,Donald Trump,REP,2271,,
